0.0 -0.0
82.0 -4.507660676578324
70.0 -1.8513022113022113
51.0 -0.4781631016042781
55.0 -1.2130558158934466
152.0 -6.358962887880534
133.0 -4.985823778182603
203.0 -6.837125989484813
170.0 -6.758547201401019
137.0 -5.720716492471771
291.0 -9.088012514307508
240.0 -8.60984941270323
207.0 -7.572018703773981
225.0 -7.971603017294466
331.0 -9.92709006662798
295.0 -9.822905228596674
346.0 -10.301068330200955
382.0 -10.40525316823226
483.0 -12.422762432637978
437.0 -11.618308984125708
428.0 -11.20970661674453
386.0 -11.140145882521427
534.0 -12.900925534242255
479.0 -11.68786971834881
481.0 -11.965980871922593
578.0 -13.248597422039143
611.0 -13.260652806969528
1009.0 -16.16877738256706
1003.0 -16.16113251398133
925.0 -15.90077738256706
1087.0 -16.42913251398133
576.0 -13.123566969383692
673.0 -14.406183519500242
671.0 -13.949401958784858
768.0 -15.232018508901408
750.0 -14.765910792227515
845.0 -15.591745781628678
923.0 -15.852100913042948
622.0 -13.928020417895965
1253.0 -16.5254403988374
434.0 -11.328163213854662
717.0 -14.75385540729713
525.0 -12.645403867779414
620.0 -13.47123885718058
